0.0002857396	0.0003726289579	0.0004052008854	0.0003463030719	0.0002498279092	0.0001425781654	5.86E-05	1.89E-05	2.14E-06	4.89E-08	4.79E-10	7.14E-13
0.0003726289579	0.0005112641	0.0005913697317	0.0005452269006	0.0004226676367	0.0002615491537	0.0001175740987	4.14E-05	5.32E-06	1.44E-07	1.66E-09	2.98E-12
0.0004052008854	0.0005913697317	0.00076276	0.000792896724	0.0006869413785	0.0004810958329	0.0002478990538	9.97E-05	1.56E-05	5.41E-07	7.97E-09	1.90E-11
0.0003463030719	0.0005452269006	0.000792896724	0.00099666	0.00100835779	0.0008380730652	0.000520333154	0.0002506045987	5.08E-05	2.48E-06	5.08E-08	1.76E-10
0.0002498279092	0.0004226676367	0.0006869413785	0.00100835779	0.00124497	0.001231634854	0.0009278688104	0.000537484285	0.000142279175	9.77E-06	2.79E-07	1.42E-09
0.0001425781654	0.0002615491537	0.0004810958329	0.0008380730652	0.001231634854	0.0016021	0.001513555353	0.00109615314	0.0003989800515	4.11E-05	1.74E-06	1.38E-08
5.86E-05	0.0001175740987	0.0002478990538	0.000520333154	0.0009278688104	0.001513555353	0.00205434	0.001906240999	0.001012069695	0.0001677209996	1.12E-05	1.49E-07
1.89E-05	4.14E-05	9.97E-05	0.0002506045987	0.000537484285	0.00109615314	0.001906240999	0.00258281	0.00198900715	0.0005374264894	5.70E-05	1.28E-06
2.14E-06	5.32E-06	1.56E-05	5.08E-05	0.000142279175	0.0003989800515	0.001012069695	0.00198900715	0.00321121	0.001858766482	0.0004036732534	2.03E-05
4.89E-08	1.44E-07	5.41E-07	2.48E-06	9.77E-06	4.11E-05	0.0001677209996	0.0005374264894	0.001858766482	0.003744	0.002186784097	0.0003324231693
4.79E-10	1.66E-09	7.97E-09	5.08E-08	2.79E-07	1.74E-06	1.12E-05	5.70E-05	0.0004036732534	0.002186784097	0.004525	0.002188726134
7.14E-13	2.98E-12	1.90E-11	1.76E-10	1.42E-09	1.38E-08	1.49E-07	1.28E-06	2.03E-05	0.0003324231693	0.002188726134	0.005876
