# Version 1.0
# DOI
# Source
# System AuAu200
# Centrality 40 50
# XY PT RAA
# Label x y stat,low stat,high sys,low sys,high
    0.925E+01  0.547E+00 0.289E-01 0.289E-01 0.672E-01 0.672E-01  
    0.975E+01  0.606E+00 0.381E-01 0.381E-01 0.766E-01 0.766E-01  
    0.110E+02  0.523E+00 0.253E-01 0.253E-01 0.783E-01 0.783E-01  
    0.130E+02  0.569E+00 0.512E-01 0.512E-01 0.119E+00 0.119E+00  
    0.150E+02  0.436E+00 0.248E+00 0.248E+00 0.122E+00 0.122E+00  
    0.170E+02  0.628E+00 0.199E+00 0.199E+00 0.224E+00 0.224E+00  
    0.190E+02  0.965E+00 0.476E+00 0.476E+00 0.421E+00 0.421E+00  
