0.0011772821	0.001368670436	0.001352771895	0.001064318435	0.0007410689505	0.0004016257318	0.0001569610059	4.91E-05	5.33E-06	1.12E-07	1.06E-09	1.45E-12
0.001368670436	0.00167506	0.001760437989	0.001494169851	0.001117954461	0.0006569454062	0.0002808477931	9.59E-05	1.18E-05	2.95E-07	3.27E-09	5.39E-12
0.001352771895	0.001760437989	0.00206557	0.001975018734	0.001651492846	0.001098346722	0.0005382278033	0.0002099457982	3.15E-05	1.01E-06	1.43E-08	3.12E-11
0.001064318435	0.001494169851	0.001975018734	0.0022921	0.002231684164	0.001761370833	0.001040001133	0.0004857433135	9.46E-05	4.25E-06	8.39E-08	2.67E-10
0.0007410689505	0.001117954461	0.001651492846	0.002231684164	0.00267793	0.002498350182	0.001789951706	0.001005509062	0.0002557630582	1.62E-05	4.45E-07	2.07E-09
0.0004016257318	0.0006569454062	0.001098346722	0.001761370833	0.002498350182	0.00312065	0.002772706427	0.001947342283	0.00068108059	6.47E-05	2.64E-06	1.92E-08
0.0001569610059	0.0002808477931	0.0005382278033	0.001040001133	0.001789951706	0.002772706427	0.00365	0.003220566449	0.001643013527	0.0002508936057	1.61E-05	1.97E-07
4.91E-05	9.59E-05	0.0002099457982	0.0004857433135	0.001005509062	0.001947342283	0.003220566449	0.004321	0.003131356711	0.000779626694	7.96E-05	1.64E-06
5.33E-06	1.18E-05	3.15E-05	9.46E-05	0.0002557630582	0.00068108059	0.001643013527	0.003131356711	0.00493	0.002591007824	0.0005416325616	2.49E-05
1.12E-07	2.95E-07	1.01E-06	4.25E-06	1.62E-05	6.47E-05	0.0002508936057	0.000779626694	0.002591007824	0.004849	0.002703660338	0.0003767462585
1.06E-09	3.27E-09	1.43E-08	8.39E-08	4.45E-07	2.64E-06	1.61E-05	7.96E-05	0.0005416325616	0.002703660338	0.005508	0.002387701237
1.45E-12	5.39E-12	3.12E-11	2.67E-10	2.07E-09	1.92E-08	1.97E-07	1.64E-06	2.49E-05	0.0003767462585	0.002387701237	0.006052
